[2024-03-04 12:52:09.200]	 Removing "tmux-sessionx"
[2024-03-04 12:52:09.202]	   "tmux-sessionx" clean success
[2024-03-04 12:52:09.215]	 Done.

[2024-03-04 12:53:24.676]	 List of discovered tpm plugins: tmux-plugins/tpm tmux-plugins/tmux-sensible omerxx/tmux-sessionx
[2024-03-04 12:53:24.698]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/install_plugins
[2024-03-04 12:53:24.736]	 Installing "tmux-sensible"
[2024-03-04 12:53:24.736]	 Installing "tmux-sessionx"
[2024-03-04 12:53:24.738]	 Already installed "tpm"
[2024-03-04 12:53:25.691]	   "tmux-sensible" download success
[2024-03-04 12:53:26.010]	   "tmux-sessionx" download success
[2024-03-04 12:53:26.023]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-03-04 12:53:26.035]	 Updating all plugins!
[2024-03-04 12:53:26.035]	 
[2024-03-04 12:53:26.737]	   "tmux-sensible" update success
[2024-03-04 12:53:26.741]	     | Already up to date.
[2024-03-04 12:53:26.765]	   "tmux-sessionx" update success
[2024-03-04 12:53:26.768]	     | Already up to date.
[2024-03-04 12:53:26.792]	   "tpm" update success
[2024-03-04 12:53:26.795]	     | Already up to date.
[2024-03-04 12:53:26.821]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-03-04 12:53:26.877]	 Done.

[2024-03-04 12:53:32.965]	 List of discovered tpm plugins: tmux-plugins/tpm tmux-plugins/tmux-sensible omerxx/tmux-sessionx
[2024-03-04 12:53:32.985]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/install_plugins
[2024-03-04 12:53:33.020]	 Already installed "tpm"
[2024-03-04 12:53:33.021]	 Already installed "tmux-sensible"
[2024-03-04 12:53:33.021]	 Already installed "tmux-sessionx"
[2024-03-04 12:53:33.041]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-03-04 12:53:33.061]	 Updating all plugins!
[2024-03-04 12:53:33.061]	 
[2024-03-04 12:53:33.787]	   "tmux-sensible" update success
[2024-03-04 12:53:33.789]	     | Already up to date.
[2024-03-04 12:53:33.791]	   "tmux-sessionx" update success
[2024-03-04 12:53:33.793]	     | Already up to date.
[2024-03-04 12:53:33.799]	   "tpm" update success
[2024-03-04 12:53:33.800]	     | Already up to date.
[2024-03-04 12:53:33.814]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-03-04 12:53:33.847]	 Done.

[2024-03-04 12:55:17.224]	 List of discovered tpm plugins: tmux-plugins/tpm tmux-plugins/tmux-sensible omerxx/tmux-sessionx
[2024-03-04 12:55:17.236]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/install_plugins
[2024-03-04 12:55:17.256]	 Already installed "tpm"
[2024-03-04 12:55:17.256]	 Already installed "tmux-sensible"
[2024-03-04 12:55:17.257]	 Already installed "tmux-sessionx"
[2024-03-04 12:55:17.268]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-03-04 12:55:17.279]	 Updating all plugins!
[2024-03-04 12:55:17.279]	 
[2024-03-04 12:55:17.987]	   "tmux-sessionx" update success
[2024-03-04 12:55:17.988]	   "tmux-sensible" update success
[2024-03-04 12:55:17.988]	     | Already up to date.
[2024-03-04 12:55:17.989]	     | Already up to date.
[2024-03-04 12:55:17.996]	   "tpm" update success
[2024-03-04 12:55:17.997]	     | Already up to date.
[2024-03-04 12:55:18.009]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-03-04 12:55:18.040]	 Done.

[2024-03-04 12:55:48.097]	 List of discovered tpm plugins: tmux-plugins/tpm tmux-plugins/tmux-sensible omerxx/tmux-sessionx
[2024-03-04 12:55:48.114]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/install_plugins
[2024-03-04 12:55:48.135]	 Already installed "tpm"
[2024-03-04 12:55:48.135]	 Already installed "tmux-sensible"
[2024-03-04 12:55:48.135]	 Already installed "tmux-sessionx"
[2024-03-04 12:55:48.147]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-03-04 12:55:48.158]	 Updating all plugins!
[2024-03-04 12:55:48.158]	 
[2024-03-04 12:55:48.873]	   "tmux-sessionx" update success
[2024-03-04 12:55:48.875]	     | Already up to date.
[2024-03-04 12:55:48.877]	   "tmux-sensible" update success
[2024-03-04 12:55:48.879]	     | Already up to date.
[2024-03-04 12:55:48.882]	   "tpm" update success
[2024-03-04 12:55:48.884]	     | Already up to date.
[2024-03-04 12:55:48.895]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-03-04 12:55:48.928]	 Done.

[2024-03-04 16:08:12.453]	 List of discovered tpm plugins: tmux-plugins/tpm tmux-plugins/tmux-sensible omerxx/tmux-sessionx
[2024-03-04 16:08:12.465]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/install_plugins
[2024-03-04 16:08:12.485]	 Already installed "tpm"
[2024-03-04 16:08:12.486]	 Already installed "tmux-sessionx"
[2024-03-04 16:08:12.486]	 Already installed "tmux-sensible"
[2024-03-04 16:08:12.501]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-03-04 16:08:12.513]	 Updating all plugins!
[2024-03-04 16:08:12.513]	 
[2024-03-04 16:08:13.228]	   "tmux-sensible" update success
[2024-03-04 16:08:13.229]	   "tmux-sessionx" update success
[2024-03-04 16:08:13.229]	     | Already up to date.
[2024-03-04 16:08:13.230]	     | Already up to date.
[2024-03-04 16:08:13.236]	   "tpm" update success
[2024-03-04 16:08:13.237]	     | Already up to date.
[2024-03-04 16:08:13.247]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-03-04 16:08:13.278]	 Done.

[2024-03-04 22:56:12.143]	 List of discovered tpm plugins: tmux-plugins/tpm tmux-plugins/tmux-sensible omerxx/tmux-sessionx
[2024-03-04 22:56:12.155]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/install_plugins
[2024-03-04 22:56:12.174]	 Already installed "tpm"
[2024-03-04 22:56:12.176]	 Already installed "tmux-sensible"
[2024-03-04 22:56:12.176]	 Already installed "tmux-sessionx"
[2024-03-04 22:56:12.191]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-03-04 22:56:12.206]	 Updating all plugins!
[2024-03-04 22:56:12.206]	 
[2024-03-04 22:56:12.903]	   "tmux-sensible" update success
[2024-03-04 22:56:12.904]	     | Already up to date.
[2024-03-04 22:56:12.905]	   "tmux-sessionx" update success
[2024-03-04 22:56:12.906]	     | Already up to date.
[2024-03-04 22:56:12.911]	   "tpm" update success
[2024-03-04 22:56:12.913]	     | Already up to date.
[2024-03-04 22:56:12.922]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-03-04 22:56:12.952]	 Done.

[2024-03-05 09:37:38.581]	 List of discovered tpm plugins: tmux-plugins/tpm tmux-plugins/tmux-sensible omerxx/tmux-sessionx
[2024-03-05 09:37:38.597]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/install_plugins
[2024-03-05 09:37:38.615]	 Already installed "tpm"
[2024-03-05 09:37:38.617]	 Already installed "tmux-sensible"
[2024-03-05 09:37:38.617]	 Already installed "tmux-sessionx"
[2024-03-05 09:37:38.627]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-03-05 09:37:38.637]	 Updating all plugins!
[2024-03-05 09:37:38.638]	 
[2024-03-05 09:37:39.292]	   "tmux-sensible" update success
[2024-03-05 09:37:39.293]	   "tmux-sessionx" update success
[2024-03-05 09:37:39.293]	     | Already up to date.
[2024-03-05 09:37:39.294]	     | Already up to date.
[2024-03-05 09:37:39.302]	   "tpm" update success
[2024-03-05 09:37:39.303]	     | Already up to date.
[2024-03-05 09:37:39.313]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-03-05 09:37:39.343]	 Done.

[2024-03-05 20:08:54.530]	 List of discovered tpm plugins: tmux-plugins/tpm tmux-plugins/tmux-sensible omerxx/tmux-sessionx
[2024-03-05 20:08:54.546]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/install_plugins
[2024-03-05 20:08:54.571]	 Already installed "tmux-sensible"
[2024-03-05 20:08:54.571]	 Already installed "tmux-sessionx"
[2024-03-05 20:08:54.571]	 Already installed "tpm"
[2024-03-05 20:08:54.588]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-03-05 20:08:54.603]	 Updating all plugins!
[2024-03-05 20:08:54.603]	 
[2024-03-05 20:08:55.303]	   "tmux-sessionx" update success
[2024-03-05 20:08:55.304]	     | Already up to date.
[2024-03-05 20:08:55.311]	   "tpm" update success
[2024-03-05 20:08:55.312]	     | Already up to date.
[2024-03-05 20:08:55.334]	   "tmux-sensible" update success
[2024-03-05 20:08:55.335]	     | Already up to date.
[2024-03-05 20:08:55.345]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-03-05 20:08:55.377]	 Done.

[2024-03-05 20:16:11.023]	 List of discovered tpm plugins: tmux-plugins/tpm tmux-plugins/tmux-sensible omerxx/tmux-sessionx
[2024-03-05 20:16:11.038]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/install_plugins
[2024-03-05 20:16:11.061]	 Already installed "tmux-sensible"
[2024-03-05 20:16:11.061]	 Already installed "tpm"
[2024-03-05 20:16:11.061]	 Already installed "tmux-sessionx"
[2024-03-05 20:16:11.082]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-03-05 20:16:11.097]	 Updating all plugins!
[2024-03-05 20:16:11.097]	 
[2024-03-05 20:16:11.779]	   "tmux-sessionx" update success
[2024-03-05 20:16:11.780]	     | Already up to date.
[2024-03-05 20:16:11.803]	   "tmux-sensible" update success
[2024-03-05 20:16:11.805]	     | Already up to date.
[2024-03-05 20:16:11.806]	   "tpm" update success
[2024-03-05 20:16:11.808]	     | Already up to date.
[2024-03-05 20:16:11.820]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-03-05 20:16:11.851]	 Done.

[2024-03-06 10:18:50.924]	 List of discovered tpm plugins: tmux-plugins/tpm tmux-plugins/tmux-sensible omerxx/tmux-sessionx
[2024-03-06 10:18:50.941]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/install_plugins
[2024-03-06 10:18:51.068]	 Already installed "tpm"
[2024-03-06 10:18:51.295]	 Already installed "tmux-sensible"
[2024-03-06 10:18:51.297]	 Already installed "tmux-sessionx"
[2024-03-06 10:18:51.323]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-03-06 10:18:51.339]	 Updating all plugins!
[2024-03-06 10:18:51.339]	 
[2024-03-06 10:18:53.049]	   "tmux-sensible" update success
[2024-03-06 10:18:53.049]	   "tmux-sessionx" update success
[2024-03-06 10:18:53.051]	     | Already up to date.
[2024-03-06 10:18:53.051]	     | Already up to date.
[2024-03-06 10:18:53.113]	   "tpm" update success
[2024-03-06 10:18:53.114]	     | Already up to date.
[2024-03-06 10:18:53.124]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-03-06 10:18:53.177]	 Done.

[2024-03-06 12:59:56.930]	 List of discovered tpm plugins: tmux-plugins/tpm tmux-plugins/tmux-sensible omerxx/tmux-sessionx
[2024-03-06 12:59:56.940]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/install_plugins
[2024-03-06 12:59:56.958]	 Already installed "tpm"
[2024-03-06 12:59:56.959]	 Already installed "tmux-sensible"
[2024-03-06 12:59:56.959]	 Already installed "tmux-sessionx"
[2024-03-06 12:59:56.970]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-03-06 12:59:56.981]	 Updating all plugins!
[2024-03-06 12:59:56.982]	 
[2024-03-06 12:59:57.622]	   "tmux-sensible" update success
[2024-03-06 12:59:57.622]	   "tmux-sessionx" update success
[2024-03-06 12:59:57.623]	     | Already up to date.
[2024-03-06 12:59:57.623]	     | Already up to date.
[2024-03-06 12:59:57.642]	   "tpm" update success
[2024-03-06 12:59:57.643]	     | Already up to date.
[2024-03-06 12:59:57.653]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-03-06 12:59:57.684]	 Done.

[2024-03-07 08:57:22.808]	 List of discovered tpm plugins: tmux-plugins/tpm tmux-plugins/tmux-sensible omerxx/tmux-sessionx
[2024-03-07 08:57:22.818]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/install_plugins
[2024-03-07 08:57:22.839]	 Already installed "tpm"
[2024-03-07 08:57:22.839]	 Already installed "tmux-sensible"
[2024-03-07 08:57:22.839]	 Already installed "tmux-sessionx"
[2024-03-07 08:57:22.850]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-03-07 08:57:22.861]	 Updating all plugins!
[2024-03-07 08:57:22.861]	 
[2024-03-07 08:57:23.532]	   "tmux-sessionx" update success
[2024-03-07 08:57:23.532]	   "tmux-sensible" update success
[2024-03-07 08:57:23.533]	     | Already up to date.
[2024-03-07 08:57:23.533]	     | Already up to date.
[2024-03-07 08:57:23.579]	   "tpm" update success
[2024-03-07 08:57:23.580]	     | Already up to date.
[2024-03-07 08:57:23.590]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-03-07 08:57:23.619]	 Done.

[2024-03-11 20:29:37.526]	 List of discovered tpm plugins: tmux-plugins/tpm tmux-plugins/tmux-sensible omerxx/tmux-sessionx
[2024-03-11 20:29:37.542]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/install_plugins
[2024-03-11 20:29:37.574]	 Already installed "tpm"
[2024-03-11 20:29:37.596]	 Already installed "tmux-sensible"
[2024-03-11 20:29:37.596]	 Already installed "tmux-sessionx"
[2024-03-11 20:29:37.617]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-03-11 20:29:37.635]	 Updating all plugins!
[2024-03-11 20:29:37.635]	 
[2024-03-11 20:29:38.409]	   "tmux-sensible" update success
[2024-03-11 20:29:38.410]	     | Already up to date.
[2024-03-11 20:29:38.436]	   "tpm" update success
[2024-03-11 20:29:38.437]	     | Already up to date.
[2024-03-11 20:29:38.708]	   "tmux-sessionx" update success
[2024-03-11 20:29:38.709]	     | From https://github.com/omerxx/tmux-sessionx
[2024-03-11 20:29:38.709]	     |    e39372a..66d340e  main       -> origin/main
[2024-03-11 20:29:38.709]	     | Updating e39372a..66d340e
[2024-03-11 20:29:38.709]	     | Fast-forward
[2024-03-11 20:29:38.709]	     |  README.md           | 4 +---
[2024-03-11 20:29:38.709]	     |  scripts/sessionx.sh | 7 +++++--
[2024-03-11 20:29:38.709]	     |  2 files changed, 6 insertions(+), 5 deletions(-)
[2024-03-11 20:29:38.719]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-03-11 20:29:38.754]	 Done.

[2024-03-12 10:30:40.507]	 List of discovered tpm plugins: tmux-plugins/tpm tmux-plugins/tmux-sensible omerxx/tmux-sessionx
[2024-03-12 10:30:40.529]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/install_plugins
[2024-03-12 10:30:40.572]	 Already installed "tpm"
[2024-03-12 10:30:40.589]	 Already installed "tmux-sessionx"
[2024-03-12 10:30:40.599]	 Already installed "tmux-sensible"
[2024-03-12 10:30:40.609]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-03-12 10:30:40.625]	 Updating all plugins!
[2024-03-12 10:30:40.625]	 
[2024-03-12 10:30:42.356]	   "tmux-sessionx" update success
[2024-03-12 10:30:42.356]	   "tmux-sensible" update success
[2024-03-12 10:30:42.360]	     | Already up to date.
[2024-03-12 10:30:42.361]	     | Already up to date.
[2024-03-12 10:30:42.736]	   "tpm" update success
[2024-03-12 10:30:42.741]	     | Already up to date.
[2024-03-12 10:30:42.781]	 Invoking /home/chris/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-03-12 10:30:42.982]	 Done.

